student_id,student_type,lms_logins_per_week,avg_assignment_delay_days,attendance_percentage,feedback_sentiment_score,activity_irregularity_score,risk_score,burnout_label,dropout_probability,dropout_label,engagement_score,delay_ratio,negative_sentiment_flag,irregular_behavior_flag,risk_category
3169,medium_risk,9,4,74.42656846179403,-0.1800389320996011,0.613910332508094,37.385930187000255,0,0.2207317833127747,0,0.5971328423089701,0.26666666666666666,0,0,Low
3170,normal,18,2,89.53789585804697,0.9013751683784113,0.008528829392285,7.910125143039201,0,0.0146437809067534,0,0.8976894792902348,0.13333333333333333,0,0,Low
3171,medium_risk,8,8,63.279242376361495,0.1773056426344542,0.3527615755323203,40.1382797055611,0,0.2716688362189588,0,0.5163962118818075,0.5333333333333333,0,0,Medium
3172,normal,13,0,89.77292310063571,0.8939766743059622,0.046507260506506,12.004378132438664,0,0.0218906431874409,0,0.7738646155031785,0.0,0,0,Low
3173,normal,15,2,85.7169028953019,0.336447586992991,8.055925372416617e-05,12.488649331647055,0,0.022951902121163,0,0.8035845144765095,0.13333333333333333,0,0,Low
3174,normal,13,4,78.22417109629085,0.3782051336915041,0.3697307989471325,25.073252543467607,0,0.0763733057403074,0,0.7161208554814542,0.26666666666666666,0,0,Low
3175,normal,14,1,90.08526341315064,0.9131265747570346,0.223933489959855,14.671019829443503,0,0.0283905379437426,0,0.8004263170657532,0.06666666666666667,0,0,Low
3176,normal,17,4,76.16350098912434,0.6077777123868976,0.1497744629396057,17.289075030146332,0,0.0365763108394741,0,0.8058175049456218,0.26666666666666666,0,0,Low
3177,medium_risk,10,4,76.16211329090547,-0.0582769443623707,0.300682012600906,29.17718936505612,0,0.1108309740441018,0,0.6308105664545274,0.26666666666666666,0,0,Low
3178,high_risk,5,9,62.46235762703852,-0.6963870341729671,0.8389608382157284,63.1646286790708,0,0.7885926179683707,1,0.4373117881351926,0.6,1,1,Medium
3179,medium_risk,7,8,65.16038525449532,-0.2194911348172737,0.6663498269283796,48.91418477922764,0,0.4728812582904411,0,0.5008019262724765,0.5333333333333333,0,0,Medium
3180,medium_risk,9,5,76.42532938848288,-0.3421615403692536,0.3192678172545724,36.23177468390333,0,0.2015197999449688,0,0.6071266469424144,0.3333333333333333,1,0,Low
3181,normal,14,1,88.54687243642753,0.5037258130269214,0.1088823396997654,13.329850319722931,0,0.0249159632101405,0,0.7927343621821377,0.06666666666666667,0,0,Low
3182,normal,14,2,87.07150090832116,0.8672263587993717,0.0480088054813943,14.118923521807297,0,0.0269066212567558,0,0.7853575045416057,0.13333333333333333,0,0,Low
3183,normal,19,1,81.86822700604037,0.5321862928286623,0.0266033581866327,7.515326954622732,0,0.0140848949915418,0,0.8843411350302018,0.06666666666666667,0,0,Low
3184,normal,12,3,78.14744716017908,0.0479737860772074,0.3866230773710599,25.262484370521133,0,0.0777189017058214,0,0.6907372358008954,0.2,0,0,Low
3185,normal,11,0,92.97644302534152,0.090549689483752,0.3717402097950968,18.58199239059107,0,0.0414155694493971,0,0.7398822151267077,0.0,0,0,Low
3186,normal,11,2,75.31502752784426,0.2982064813375069,0.3984188488505862,26.06419251746439,0,0.0836635081185478,0,0.6515751376392214,0.13333333333333333,0,0,Low
3187,normal,18,1,97.21233847160886,0.3279983483710397,0.2101316529072825,7.682223509040356,0,0.0143185454958457,0,0.9360616923580443,0.06666666666666667,0,0,Low
3188,normal,18,2,79.15648570753491,0.5927707197430223,0.3045239661809517,14.945404732497217,0,0.0291572892494209,0,0.8457824285376745,0.13333333333333333,0,0,Low
3189,medium_risk,5,5,71.56409211353193,-0.4215004694404318,0.6740764121830279,48.95929686263558,0,0.4740058783918922,0,0.48282046056765965,0.3333333333333333,1,0,Medium
3190,medium_risk,6,9,79.95011386347002,0.2828702046798257,0.6115293797343246,43.68541223014736,0,0.3471798381769657,0,0.5497505693173501,0.6,0,0,Medium
3191,normal,14,4,88.58687300960908,0.0868364204400115,0.3580552103846064,21.057443236700163,0,0.0524382571124335,0,0.7929343650480454,0.26666666666666666,0,0,Low
3192,high_risk,0,10,64.30850941489207,-0.3916170468502046,0.8088691217937352,65.26349850926941,0,0.8214716259815175,1,0.32154254707446034,0.6666666666666666,1,1,Medium
3193,high_risk,0,15,49.66120936135862,-0.531309932770859,0.8541650332541402,78.36682215003533,1,0.9446261727487936,1,0.2483060468067931,1.0,1,1,High
3194,normal,20,2,96.42789855793418,0.8627799113025006,0.2075330703393036,6.672688082272675,0,0.0129614287279243,0,0.9821394927896709,0.13333333333333333,0,0,Low
3195,normal,12,0,79.16979295124808,0.7984893626082008,0.0713197123343023,16.277347447202516,0,0.033173578218499,0,0.6958489647562405,0.0,0,0,Low
3196,normal,18,2,76.21279675065718,0.6966669119009267,0.3364754820284988,16.160599709429857,0,0.0328011660368751,0,0.8310639837532858,0.13333333333333333,0,0,Low
3197,high_risk,1,7,42.96888960666105,-0.716746528228054,0.8934642556052259,71.49427268916727,1,0.8956152451973138,1,0.23984444803330526,0.4666666666666667,1,1,High
3198,high_risk,1,13,48.84935305124163,-0.8400706003204791,0.8593377904036952,79.36212093138555,1,0.9496077730630488,1,0.26924676525620816,0.8666666666666667,1,1,High
3199,normal,19,2,98.81866502481348,0.7925372261143233,0.0596391577877579,5.106587777279671,0,0.0111033691032299,0,0.9690933251240674,0.13333333333333333,0,0,Low
3200,normal,11,3,93.4225343042927,0.4723216504283088,0.2445480226238293,20.562586763284266,0,0.0500331490416366,0,0.7421126715214634,0.2,0,0,Low
3201,normal,15,2,90.4836138847584,0.7281741018955056,0.2797634141227474,15.492214407318276,0,0.0307456495365444,0,0.827418069423792,0.13333333333333333,0,0,Low
3202,normal,18,1,93.12643750680736,0.24955239221512,0.3553704568751428,10.882280809758637,0,0.019612670447758,0,0.9156321875340367,0.06666666666666667,0,0,Low
3203,normal,19,2,86.28324789139882,0.1893644476753854,0.2339116924255807,10.854530080200677,0,0.0195593823802545,0,0.9064162394569941,0.13333333333333333,0,0,Low
3204,high_risk,4,9,47.647977743506274,-0.6850993671350692,0.9479803775665676,69.58420173464799,0,0.8763618772395381,1,0.3382398887175314,0.6,1,1,Medium
3205,medium_risk,10,8,77.7460421151102,-0.1696895761077135,0.4375710786208311,37.83906595881729,0,0.2286246694765889,0,0.638730210575551,0.5333333333333333,0,0,Low
3206,medium_risk,6,9,61.22983342405819,-0.3766393830325431,0.3878086542905269,50.6592622038315,0,0.516475588253178,0,0.45614916712029097,0.6,1,0,Medium
3207,high_risk,1,11,44.83268196959859,-0.7232524356264741,0.977704745386851,77.72285388946689,1,0.9411596748019752,1,0.24916340984799293,0.7333333333333333,1,1,High
3208,medium_risk,11,9,70.94910196296121,-0.0823944063884007,0.5902831268630757,40.60288750803184,0,0.2809586725901696,0,0.629745509814806,0.6,0,0,Medium
3209,normal,13,2,88.19740960108481,0.528027350730221,0.3046947608850072,18.93773567967057,0,0.0428511501220303,0,0.765987048005424,0.13333333333333333,0,0,Low
3210,medium_risk,5,3,78.56107839615521,-0.3600998523125326,0.6531330537357476,43.3082239916854,0,0.3386810141808064,0,0.5178053919807761,0.2,1,0,Medium
3211,normal,13,1,95.51606368245724,0.6376642845894569,0.2618057866968469,15.131404213171727,0,0.0296884369080559,0,0.8025803184122862,0.06666666666666667,0,0,Low
3212,medium_risk,8,5,79.00449211186864,-0.4144511492034048,0.5252933234974028,41.01171072921163,0,0.2892912126583469,0,0.5950224605593433,0.3333333333333333,1,0,Medium
3213,normal,16,0,84.46792418302063,0.0290346626756125,0.2933478206030415,13.283236263290464,0,0.0248029640715103,0,0.8223396209151032,0.0,0,0,Low
3214,medium_risk,6,9,70.84931659110694,-0.1777000117897433,0.6404531351211995,49.05996805588741,0,0.4765164917160887,0,0.5042465829555347,0.6,0,0,Medium
3215,normal,11,3,87.00853940555567,0.1482191098035166,0.173287454071138,21.097176959678155,0,0.0526360394293358,0,0.7100426970277783,0.2,0,0,Low
3216,normal,17,2,95.13980823819546,0.4865004141027135,0.3339308392034161,12.640677195169046,0,0.0232953102522301,0,0.9006990411909772,0.13333333333333333,0,0,Low
3217,normal,18,3,90.18834478195126,0.0621519271325674,0.1609245284696648,11.366781731557158,0,0.0205662779787289,0,0.9009417239097564,0.2,0,0,Low
3218,normal,18,1,76.32675963598112,0.7625518094447068,0.1201803160202779,11.55434816464222,0,0.0209475159188755,0,0.8316337981799056,0.06666666666666667,0,0,Low
3219,medium_risk,10,9,63.24218710860403,-0.0047082437572632,0.5022377606763382,41.29364328935301,0,0.2951220492931073,0,0.5662109355430202,0.6,0,0,Medium
3220,medium_risk,9,7,71.02376719082295,-0.1181107784314436,0.56706772590848,40.605069100726446,0,0.2810027474274309,0,0.5801188359541147,0.4666666666666667,0,0,Medium
3221,normal,14,4,99.3167197508394,0.6293503683763735,0.3497759941601532,18.25079330802578,0,0.0401204869419173,0,0.846583598754197,0.26666666666666666,0,0,Low
3222,normal,19,2,82.91762975867697,0.5844361896214709,0.1088927768076256,9.82065087911181,0,0.0176721542693424,0,0.8895881487933848,0.13333333333333333,0,0,Low
3223,normal,15,3,91.75268623361087,0.4897192538409499,0.1748343463837704,14.93434363735384,0,0.0291259947521038,0,0.8337634311680544,0.2,0,0,Low
3224,normal,19,3,81.59649713892408,0.8295549574955342,0.2804781261563853,14.058047607614762,0,0.0267476901631466,0,0.8829824856946203,0.2,0,0,Low
3225,normal,12,4,88.32841805113443,0.7499286191925413,0.2280718807948913,21.672307032473096,0,0.055578858932467,0,0.7416420902556722,0.26666666666666666,0,0,Low
3226,high_risk,3,7,59.74329408300029,-0.110378764210743,0.8810306279856881,55.51865069552973,0,0.6345681930518279,1,0.3737164704150015,0.4666666666666667,0,1,Medium
3227,normal,16,3,81.02463973865737,0.315251243026405,0.0783492831839938,14.919079313095564,0,0.0290828618083803,0,0.8051231986932869,0.2,0,0,Low
3228,normal,13,2,90.29587636497952,0.6679726096692761,0.0947089045615613,15.263331143845209,0,0.03007084644168,0,0.7764793818248976,0.13333333333333333,0,0,Low
3229,normal,19,3,90.83134303872473,0.6365940276183004,0.3167407451020522,12.293275416849603,0,0.0225178333705637,0,0.9291567151936235,0.2,0,0,Low
3230,normal,14,4,94.25840304242055,0.4401844806169357,0.2680690768235739,18.289768725081807,0,0.0402708538487131,0,0.8212920152121028,0.26666666666666666,0,0,Low
3231,normal,15,2,79.48255661854111,0.6750050885823571,0.2306140003072635,17.505237516640342,0,0.0373457121834331,0,0.7724127830927056,0.13333333333333333,0,0,Low
3232,medium_risk,10,6,68.52494221912985,-0.3146200349482814,0.4090286677673658,39.22349498595224,0,0.2539508949000758,0,0.5926247110956493,0.4,1,0,Low
3233,normal,19,3,88.5312990690136,0.8685388285702976,0.3094447868792682,12.758847035935624,0,0.0235656978263322,0,0.917656495345068,0.2,0,0,Low
3234,normal,17,4,96.1118316878462,0.7293207478326243,0.3326884501972743,15.0457021643309,0,0.0294425473316944,0,0.9055591584392311,0.26666666666666666,0,0,Low
3235,normal,19,0,91.00548010917512,0.0402408584183803,0.027576244911688,3.9122736463815393,0,0.009865737708342,0,0.9300274005458756,0.0,0,0,Low
3236,normal,20,4,92.35988158355748,0.2685261356860778,0.3651364635823423,12.720409891179102,0,0.0234774143691856,0,0.9617994079177874,0.26666666666666666,0,0,Low
3237,normal,10,1,88.87951499109109,0.8277621636516336,0.1608473352109533,19.026164613724863,0,0.0432153105198498,0,0.6943975749554554,0.06666666666666667,0,0,Low
3238,high_risk,1,10,58.09240993671656,-0.0791340469168453,0.7303338250359062,59.70224892844547,0,0.7251643214345944,1,0.3154620496835828,0.6666666666666666,0,1,Medium
3239,medium_risk,6,4,68.60698995860855,0.1286507753513105,0.480174045356022,37.884196524021526,0,0.2294215461077172,0,0.49303494979304274,0.26666666666666666,0,0,Low
3240,normal,18,2,94.4857651950836,0.6426508330805681,0.3753727261650972,12.17581626037223,0,0.0222607414458324,0,0.9224288259754181,0.13333333333333333,0,0,Low
3241,normal,10,4,75.5057865426278,0.7217550032259912,0.3522732188204701,29.24098497998344,0,0.1114612262912402,0,0.627528932713139,0.26666666666666666,0,0,Low
3242,normal,15,4,81.7871086704778,0.005688223529377,0.0549639480935967,16.961015387117833,0,0.0354376910038081,0,0.783935543352389,0.26666666666666666,0,0,Low
3243,normal,15,2,97.54158536691897,0.805699185335282,0.0286447648358072,9.96094179747404,0,0.0179173523294429,0,0.8627079268345949,0.13333333333333333,0,0,Low
3244,medium_risk,7,9,68.42469763801189,-0.0311466458710995,0.6092638999150626,45.74998377728946,0,0.3953205274946699,0,0.5171234881900595,0.6,0,0,Medium
3245,medium_risk,11,5,68.20275971442882,-0.2997372449583741,0.603364076170825,39.412496554997446,0,0.2575483379042037,0,0.6160137985721441,0.3333333333333333,0,0,Low
3246,normal,15,2,95.16000900328324,0.5339547303979244,0.3175709100939816,14.89022806725558,0,0.0290015049964956,0,0.8508000450164162,0.13333333333333333,0,0,Low
3247,normal,20,1,87.70068288884552,0.564023793602182,0.3772432270880528,10.066811017442747,0,0.0181045971109925,0,0.9385034144442276,0.06666666666666667,0,0,Low
3248,normal,16,1,95.12147288664288,0.7308940540866953,0.3147481076740501,12.274186726783364,0,0.022475855946866,0,0.8756073644332144,0.06666666666666667,0,0,Low
3249,high_risk,5,15,44.73737422099632,-0.1336585641496095,0.8900557610383333,67.92137132257007,0,0.8571890953582378,1,0.34868687110498164,1.0,0,1,Medium
3250,medium_risk,5,5,61.51069841497339,0.2278490850845287,0.4791601286287817,42.22639399235504,0,0.3148890156176639,0,0.43255349207486693,0.3333333333333333,0,0,Medium
3251,normal,10,2,77.40610310393929,0.4669582985454108,0.2360434208374247,24.35579220324322,0,0.0714636381022202,0,0.6370305155196965,0.13333333333333333,0,0,Low
3252,normal,13,0,85.05231873527492,0.2576619198366853,0.0122602362828929,12.670823860424662,0,0.0233640005338763,0,0.7502615936763746,0.0,0,0,Low
3253,medium_risk,8,3,62.78068317636755,-0.3537006015056231,0.6213510285751684,42.93060365711999,0,0.3302754214432105,0,0.5139034158818379,0.2,1,0,Medium
3254,normal,15,1,78.67714980675967,0.1002969669278892,0.1191761834916156,14.701688634017652,0,0.0284752588259641,0,0.7683857490337984,0.06666666666666667,0,0,Low
3255,normal,19,1,84.11149619849108,0.159897360293938,0.161646472618464,8.980156372987523,0,0.0162707072123156,0,0.8955574809924554,0.06666666666666667,0,0,Low
3256,normal,10,0,97.81572495170715,0.5871271744005437,0.1602936715177472,15.45047383483942,0,0.0306215044930197,0,0.7390786247585357,0.0,0,0,Low
3257,medium_risk,11,4,60.997376846132816,0.2204085149099813,0.5785387257991141,35.01207000878684,0,0.1826056127135544,0,0.5799868842306641,0.26666666666666666,0,0,Low
3258,normal,19,1,84.67894265333588,0.7006217301596944,0.2334320744934754,9.915078787401498,0,0.0178368284830138,0,0.8983947132666794,0.06666666666666667,0,0,Low
3259,normal,18,3,91.07733895547494,0.6872384143378015,0.1482808722458797,10.95487834481946,0,0.0197527489947581,0,0.9053866947773748,0.2,0,0,Low
3260,high_risk,3,9,49.46691728665801,-0.1405194781402774,0.7727681620147001,59.58258528066016,0,0.7227729979856731,1,0.32233458643329005,0.6,0,1,Medium
3261,normal,15,4,95.3524251741809,0.5051124210696899,0.1596407757483263,15.139838676013005,0,0.0297127437341736,0,0.8517621258709045,0.26666666666666666,0,0,Low
3262,normal,11,1,80.77133882338558,0.2569700777191445,0.1446481256053748,19.56022051156756,0,0.045478175819886,0,0.6788566941169278,0.06666666666666667,0,0,Low
3263,normal,15,4,97.39356920496893,0.6805496503701072,0.2008361347264139,15.247483052987317,0,0.0300246573727225,0,0.8619678460248446,0.26666666666666666,0,0,Low
3264,normal,15,1,98.7759348018256,0.5603336247364424,0.0725165788754359,8.977098316008473,0,0.0162658132190845,0,0.868879674009128,0.06666666666666667,0,0,Low
3265,medium_risk,5,6,75.35238245653193,-0.3217872988664401,0.6876566480199439,48.05356358916278,0,0.4514921411025589,0,0.5017619122826597,0.4,1,0,Medium
3266,normal,16,3,92.30565321032266,0.3393287501685791,0.0996386607522206,12.418166608702643,0,0.0227943741420547,0,0.8615282660516133,0.2,0,0,Low
3267,normal,16,1,99.23966172271987,0.7453223774257375,0.1965400162237502,9.471518146009617,0,0.0170761619454666,0,0.8961983086135994,0.06666666666666667,0,0,Low
3268,normal,13,1,96.65315147735426,0.5837614208779857,0.1464002191002082,13.11604875049789,0,0.0244017713443424,0,0.8082657573867713,0.06666666666666667,0,0,Low
3269,medium_risk,8,8,66.11328145184915,-0.3092914462772255,0.4952580838109062,46.20658925502636,0,0.4062858317101309,0,0.5305664072592458,0.5333333333333333,1,0,Medium
3270,medium_risk,5,5,69.67407216630346,0.2652852043708575,0.6359136142469561,42.53685283879514,0,0.3216248354165975,0,0.4733703608315173,0.3333333333333333,0,0,Medium
3271,normal,13,3,95.15822437118396,0.3547509359462767,0.3248180954206237,18.832715338513363,0,0.0424224719586212,0,0.8007911218559198,0.2,0,0,Low
3272,normal,11,0,80.28416609537783,0.0397291533646908,0.0588800912640623,17.062159845116476,0,0.0357850507943565,0,0.6764208304768892,0.0,0,0,Low
3273,medium_risk,10,6,69.24193648385538,0.183988811865646,0.4860176614233163,35.479780800385896,0,0.1896905855961056,0,0.5962096824192769,0.4,0,0,Low
3274,normal,19,3,81.4378500450151,0.9186435597857032,0.2254048336465092,13.271609993443867,0,0.0247748582402075,0,0.8821892502250754,0.2,0,0,Low
3275,medium_risk,5,5,63.28716751404873,-0.1212333180641848,0.59204537516068,45.29405518652745,0,0.3844755475016347,0,0.4414358375702437,0.3333333333333333,0,0,Medium
3276,medium_risk,5,6,74.54105119105526,0.1334086018403073,0.4764019065957759,40.26076580117282,0,0.2740991725076812,0,0.4977052559552763,0.4,0,0,Medium
3277,medium_risk,10,7,79.7284422316178,0.2744411166566924,0.4659268499035436,33.89012552398204,0,0.1664515645947123,0,0.648642211158089,0.4666666666666667,0,0,Low
3278,normal,17,3,81.68975445819632,0.1526975456356484,0.3073604890494934,16.93796872119332,0,0.0353589974994711,0,0.8334487722909816,0.2,0,0,Low
3279,normal,17,2,79.42632009125047,0.7588479235205471,0.3660681439176094,17.051108802618188,0,0.0357469393011382,0,0.8221316004562524,0.13333333333333333,0,0,Low
3280,medium_risk,11,8,69.5933436572017,-0.0309099963792169,0.6495015167975121,39.72450345001718,0,0.2635594303564286,0,0.6229667182860086,0.5333333333333333,0,0,Low
3281,normal,20,1,97.23651034043492,0.7517834544376708,0.0018275450363104,2.0516189237692597,0,0.0082044678173571,0,0.9861825517021746,0.06666666666666667,0,0,Low
3282,normal,14,4,99.58046411990529,0.2232299302939379,0.0265783355570512,13.336892336712786,0,0.0249330776266785,0,0.8479023205995264,0.26666666666666666,0,0,Low
3283,high_risk,2,14,56.55734785664931,-0.207744511821819,0.8567836847886525,67.99525265166142,0,0.8580911361151438,1,0.33278673928324654,0.9333333333333333,0,1,Medium
3284,high_risk,4,11,49.56658796255937,-0.0431311838027449,0.7152699651112027,58.65103690973604,0,0.7037258575863519,1,0.34783293981279684,0.7333333333333333,0,1,Medium
3285,normal,19,0,81.03707590518684,0.7059757751249032,0.1209461569560267,7.804923378043693,0,0.0144927542370662,0,0.8801853795259342,0.0,0,0,Low
3286,normal,14,3,75.89726910644276,0.7127123282065126,0.3296926993647033,22.47107321385986,0,0.059923490288208,0,0.7294863455322138,0.2,0,0,Low
3287,normal,17,4,94.7423628184247,0.1938763993928193,0.2933535837460023,14.798046384917196,0,0.0287430415407885,0,0.8987118140921235,0.26666666666666666,0,0,Low
3288,medium_risk,11,6,74.91933615772169,-0.1043875595822254,0.3511832656433211,32.35372833895278,0,0.146211766562461,0,0.6495966807886084,0.4,0,0,Low
3289,high_risk,4,15,52.30334980993349,-0.4820782663585582,0.951560981458348,73.42875126477023,1,0.9123662359938076,1,0.36151674904966746,1.0,1,1,High
3290,normal,15,4,75.84470388586298,0.1574156844257336,0.0460447863328137,18.312829156859795,0,0.0403600749188298,0,0.754223519429315,0.26666666666666666,0,0,Low
3291,normal,15,0,91.23501168443734,0.2774569948879439,0.212614718781596,11.630467860614605,0,0.0211041982436493,0,0.8311750584221866,0.0,0,0,Low
3292,high_risk,0,8,44.44340386553844,-0.9664068109204924,0.7351372209467417,75.07897617829057,1,0.9246936210986052,1,0.22221701932769222,0.5333333333333333,1,1,High
3293,normal,12,4,76.54510598940216,0.8149673380198461,0.1376309750041095,23.26152146104444,0,0.064534285563228,0,0.6827255299470107,0.26666666666666666,0,0,Low
3294,normal,15,0,78.86025269605663,0.0569349569373134,0.1929264417545287,14.428833452303774,0,0.0277300547112372,0,0.7693012634802832,0.0,0,0,Low
3295,high_risk,2,8,63.43498188944653,-0.989696601546261,0.765047870023614,68.62908826785316,0,0.8656356353638568,1,0.36717490944723263,0.5333333333333333,1,1,Medium
3296,normal,20,4,84.61045516824421,0.0931092806004607,0.1211579771447148,10.998089198443004,0,0.0198365902026353,0,0.9230522758412211,0.26666666666666666,0,0,Low
3297,medium_risk,11,3,63.70303374686666,-0.1267506358853904,0.6345372783143349,35.74356027627922,0,0.1937783112895957,0,0.5935151687343333,0.2,0,0,Low
3298,normal,18,2,97.31213006394046,0.1453869288808862,0.2253728020038183,9.219226180738826,0,0.0166578199913756,0,0.9365606503197024,0.13333333333333333,0,0,Low
3299,normal,10,2,90.61393756280228,0.1130126253469784,0.102014267854584,19.043396293784856,0,0.0432866157432798,0,0.7030696878140115,0.13333333333333333,0,0,Low
3300,medium_risk,5,3,63.4612389840141,-0.0068835801785125,0.5254419690216645,39.869573491999134,0,0.2663848214349645,0,0.4423061949200705,0.2,0,0,Low
3301,normal,19,0,99.7543201354608,0.4218367323682938,0.0388277312619746,1.89383593506442,0,0.0080770685837822,0,0.9737716006773041,0.0,0,0,Low
3302,high_risk,5,8,54.59734284316487,-0.0209305966165271,0.8287804406476791,53.51299651483854,0,0.5869327054976063,0,0.3979867142158243,0.5333333333333333,0,1,Medium
3303,normal,15,0,78.9726358718874,0.7011855654419016,0.3002629449886842,16.01078520685841,0,0.0323291881391166,0,0.769863179359437,0.0,0,0,Low
3304,normal,19,0,78.27053565662955,0.8424274420445554,0.3369445098265409,11.736533733240728,0,0.0213244343394579,0,0.8663526782831477,0.0,0,0,Low
3305,normal,19,4,99.09905524680576,0.6793893186267032,0.3931412987048248,12.705689002204268,0,0.0234436885915076,0,0.9704952762340288,0.26666666666666666,0,0,Low
3306,normal,11,2,99.51217104867536,0.3704139530294075,0.3828065732539333,19.780722503306823,0,0.0464450238752159,0,0.7725608552433768,0.13333333333333333,0,0,Low
3307,normal,18,1,96.26998445799036,0.7783622637945344,0.3404984494023504,9.873313959871002,0,0.0177638091831821,0,0.9313499222899518,0.06666666666666667,0,0,Low
3308,normal,12,0,89.8365305612959,0.2832490622773744,0.0436092642877972,13.195006323992985,0,0.0245904478484701,0,0.7491826528064796,0.0,0,0,Low
3309,normal,18,1,85.77538722524378,0.5669280115363322,0.331801309616114,12.3665061712641,0,0.0226795848405286,0,0.8788769361262189,0.06666666666666667,0,0,Low
3310,normal,11,1,98.91150142689796,0.4659551978057363,0.3824948008389546,18.59287998919316,0,0.0414588151521145,0,0.7695575071344898,0.06666666666666667,0,0,Low
3311,medium_risk,10,8,75.35323912831625,-0.126049760450235,0.534778057725728,39.24077415722704,0,0.2542784049591384,0,0.6267661956415813,0.5333333333333333,0,0,Low
3312,medium_risk,6,5,74.76379153076982,0.1325272408054106,0.5052380982674738,38.05429025798632,0,0.2324424176459437,0,0.5238189576538491,0.3333333333333333,0,0,Low
3313,medium_risk,10,9,63.95669434443765,-0.3042086578343326,0.6619772732776847,48.00361538057085,0,0.4502554909596419,0,0.5697834717221882,0.6,1,0,Medium
3314,normal,15,0,96.73468964970156,0.025234885586802,0.1833121611769313,9.81601000522858,0,0.0176640995853736,0,0.8586734482485079,0.0,0,0,Low
3315,normal,14,1,99.3079813951054,0.6108709419666172,0.1568819643294134,11.359567449498185,0,0.0205517510546434,0,0.8465399069755271,0.06666666666666667,0,0,Low
3316,medium_risk,10,4,75.24598640963832,-0.321445632223853,0.4766889964867717,35.993856161583125,0,0.1977186361045119,0,0.6262299320481917,0.26666666666666666,1,0,Low
3317,normal,16,0,84.88481194592818,0.0319965220926964,0.2029577676220479,11.823163527848674,0,0.0215059798361231,0,0.8244240597296408,0.0,0,0,Low
3318,normal,11,0,99.420410229614,0.0370461531973507,0.2159682408603908,14.63442105550236,0,0.0282897560650965,0,0.7721020511480701,0.0,0,0,Low
3319,medium_risk,7,7,64.8489757858188,0.0102101760377901,0.3654489971423128,39.85282434401333,0,0.2660576310732268,0,0.49924487892909397,0.4666666666666667,0,0,Low
3320,medium_risk,8,7,75.63514780350249,-0.131670607979556,0.6974682587679538,42.86162938367036,0,0.3287515448699746,0,0.5781757390175124,0.4666666666666667,0,0,Medium
3321,normal,13,0,86.5815266525054,0.300257762088534,0.0945174424764181,13.522379974019922,0,0.0253880202657605,0,0.757907633262527,0.0,0,0,Low
3322,normal,16,4,83.33506330503533,0.7001559896457247,0.3863135001746243,20.294270009693864,0,0.048773132227582,0,0.8166753165251767,0.26666666666666666,0,0,Low
3323,medium_risk,5,4,65.29008808741719,-0.3395371606439988,0.647913265457764,47.57256770300548,0,0.439610436040977,0,0.45145044043708593,0.26666666666666666,1,0,Medium
3324,normal,16,2,82.7018998997416,0.5438607733261848,0.2484377422347798,15.717757825252962,0,0.0314249375191475,0,0.813509499498708,0.13333333333333333,0,0,Low
3325,medium_risk,9,7,68.14646493107807,-0.0726042218768857,0.686184830017682,42.42855287898233,0,0.3192665008638912,0,0.5657323246553904,0.4666666666666667,0,0,Medium
3326,medium_risk,8,7,64.9618842233065,0.0684793530734012,0.6084545084801887,42.21967990470954,0,0.3147441879760052,0,0.5248094211165325,0.4666666666666667,0,0,Medium
3327,medium_risk,10,4,70.3127994803969,-0.3794151325792498,0.3177977707273596,35.713327012833254,0,0.1933064194635904,0,0.6015639974019845,0.26666666666666666,1,0,Low
3328,normal,17,3,93.3064820627114,0.4606990131165025,0.2707542067026309,13.48469258486161,0,0.025294935202757,0,0.8915324103135569,0.2,0,0,Low
3329,normal,14,0,89.24652685705996,0.6422216758104462,0.0416317083499032,10.81284391098356,0,0.0194796014918556,0,0.7962326342852998,0.0,0,0,Low
3330,medium_risk,11,9,66.61293483467817,0.1571246491337521,0.486314229271989,38.891479730410296,0,0.2477120785234386,0,0.6080646741733908,0.6,0,0,Low
3331,medium_risk,9,6,76.69097799829632,-0.3170981930808216,0.6261974892963766,41.726690736083896,0,0.3042097273489949,0,0.6084548899914816,0.4,1,0,Medium
3332,medium_risk,8,8,69.26989774534563,-0.2818243121134062,0.6600696083597409,47.47760103742747,0,0.4372722613042549,0,0.5463494887267282,0.5333333333333333,0,0,Medium
3333,normal,16,4,90.8971192061552,0.8501152657563482,0.038180500074091,13.1817610329059,0,0.0245586980114884,0,0.854485596030776,0.26666666666666666,0,0,Low
3334,normal,15,1,93.56278832848716,0.5815227301649282,0.1946912192678652,12.113004540229523,0,0.022124439932048,0,0.8428139416424358,0.06666666666666667,0,0,Low
3335,high_risk,2,7,56.86083681038677,-0.9347127087860896,0.8339739950178502,69.14842468779574,0,0.8715621972710299,1,0.33430418405193385,0.4666666666666667,1,1,Medium
3336,medium_risk,7,4,69.33211823887885,-0.0528163052398411,0.6542637374537325,39.85650441401722,0,0.2661294983428481,0,0.5216605911943942,0.26666666666666666,0,0,Low
3337,high_risk,0,7,45.67898929097547,-0.920540546827623,0.8507953598363887,74.48362461054964,1,0.9204416182596316,1,0.22839494645487737,0.4666666666666667,1,1,High
3338,medium_risk,11,6,67.0723605840499,-0.4177715371541629,0.5172455546861281,41.50716623159189,0,0.2995832071914642,0,0.6103618029202496,0.4,1,0,Medium
